ts,open,high,low,close,volume
1737047400000,3339.25,3342.62,3335.9,3338.19,401.788364
1737047700000,3338.18,3341.62,3330.68,3335.81,656.621472
1737048000000,3335.81,3341.84,3333.99,3339.67,369.581669
1737048300000,3339.91,3349.1,3338.7,3345.59,285.081509
1737048600000,3345.66,3351.48,3343.43,3351.46,748.905946
1737048900000,3351.38,3365.98,3349.18,3352.5,1446.491483
1737049200000,3352.49,3357.19,3347.99,3349.17,657.602779
1737049500000,3349.3,3353.99,3338.68,3342.15,731.224494
1737049800000,3342.03,3346.28,3339.0,3343.99,631.7396
1737050100000,3344.17,3350.25,3343.33,3344.09,290.671058
1737050400000,3343.72,3349.87,3343.33,3348.56,381.166696
1737050700000,3348.76,3350.76,3343.33,3343.6,347.644532
1737051000000,3343.6,3344.4,3334.48,3337.51,595.594911
1737051300000,3337.43,3338.32,3328.16,3328.17,581.909753
1737051600000,3328.17,3333.89,3328.02,3332.69,438.499184
1737051900000,3332.83,3333.31,3318.26,3320.69,620.360887
1737052200000,3320.66,3324.39,3310.66,3315.56,784.332009
1737052500000,3315.56,3321.15,3310.0,3314.69,472.744878
1737052800000,3314.43,3322.55,3313.81,3320.18,349.208871
1737053100000,3320.23,3321.78,3312.99,3321.02,270.262271
1737053400000,3321.03,3330.49,3319.7,3328.16,362.48073
1737053700000,3328.17,3329.62,3325.0,3325.71,146.656015
1737054000000,3325.9,3327.49,3319.51,3327.33,244.968111
1737054300000,3327.54,3330.98,3325.54,3327.21,139.025292
1737054600000,3327.26,3332.83,3326.04,3330.76,102.010618
1737054900000,3331.41,3335.7,3328.8,3334.36,77.492077
1737055200000,3333.99,3334.12,3323.2,3326.19,301.970945
1737055500000,3326.1,3332.5,3325.59,3329.33,74.445059
1737055800000,3329.22,3329.22,3325.01,3328.49,128.236924
1737056100000,3328.5,3335.94,3325.24,3335.6,207.555662
1737056400000,3335.79,3337.36,3331.67,3332.81,258.122016
1737056700000,3333.37,3340.79,3332.08,3339.78,297.067433
1737057000000,3339.52,3341.99,3333.44,3341.14,190.896855
1737057300000,3341.63,3346.44,3341.63,3344.83,296.595458
1737057600000,3344.97,3353.68,3343.46,3345.13,514.359748
1737057900000,3345.09,3346.83,3341.8,3344.5,234.55762
1737058200000,3344.49,3346.0,3340.37,3340.79,342.384532
1737058500000,3341.09,3343.19,3331.82,3335.16,296.685366
1737058800000,3334.87,3339.99,3327.81,3328.19,317.414391
1737059100000,3328.1,3332.59,3325.84,3332.59,203.445832
1737059400000,3332.28,3340.67,3329.71,3338.34,380.664926
1737059700000,3338.3,3341.62,3331.66,3331.66,245.784795
1737060000000,3331.66,3337.1,3330.66,3335.82,156.722096
1737060300000,3335.82,3339.17,3332.3,3336.99,192.861613
1737060600000,3336.81,3340.26,3334.55,3336.7,134.396161
1737060900000,3336.91,3340.47,3330.66,3337.12,405.964885
1737061200000,3337.13,3338.27,3321.5,3321.5,400.215035
1737061500000,3321.5,3329.71,3321.49,3329.29,197.896758
1737061800000,3329.32,3334.34,3329.13,3333.38,160.891818
1737062100000,3333.63,3334.27,3323.04,3323.04,330.660879
1737062400000,3323.01,3324.66,3311.79,3313.65,459.032302
1737062700000,3314.03,3321.04,3314.03,3320.12,129.550079
1737063000000,3320.11,3321.42,3317.66,3320.61,93.527142
1737063300000,3320.61,3322.8,3316.2,3321.69,528.760974
1737063600000,3321.7,3328.57,3321.7,3327.43,129.793568
1737063900000,3327.49,3328.66,3322.33,3322.89,247.807012
1737064200000,3322.9,3323.97,3315.4,3318.74,260.103598
1737064500000,3318.74,3321.73,3317.5,3320.22,326.290183
1737064800000,3320.23,3320.33,3314.21,3315.45,219.723559
1737065100000,3315.39,3317.54,3313.14,3314.11,155.617628
1737065400000,3314.1,3314.75,3306.35,3308.72,351.245253
1737065700000,3308.79,3311.18,3303.67,3305.44,252.232784
1737066000000,3305.12,3305.12,3294.01,3297.49,833.985782
1737066300000,3297.49,3297.49,3289.66,3291.04,623.537302
1737066600000,3291.04,3293.16,3271.04,3272.5,1454.239043
1737066900000,3272.51,3286.15,3268.73,3286.0,1009.278349
1737067200000,3286.0,3288.93,3280.44,3283.84,309.631327
1737067500000,3283.83,3293.41,3280.61,3290.52,400.750006
1737067800000,3290.51,3295.0,3287.34,3295.0,175.977089
1737068100000,3295.0,3298.99,3294.99,3297.47,231.443371
1737068400000,3297.23,3306.99,3296.02,3304.1,350.175678
1737068700000,3304.1,3306.76,3299.63,3304.44,313.429638
1737069000000,3304.4,3307.68,3303.66,3305.17,298.423244
1737069300000,3305.48,3309.0,3303.4,3304.58,204.38969
1737069600000,3304.58,3305.99,3292.0,3292.6,424.656757
1737069900000,3292.71,3296.31,3290.28,3295.11,501.567254
1737070200000,3295.5,3302.29,3294.6,3302.01,682.977686
1737070500000,3302.2,3302.2,3296.71,3298.79,425.269674
1737070800000,3298.8,3305.0,3296.0,3304.99,288.734037
1737071100000,3304.59,3310.0,3302.11,3309.64,328.860753
1737071400000,3309.64,3311.58,3308.33,3309.5,177.360046
1737071700000,3309.75,3312.28,3306.0,3307.96,503.356036
1737072000000,3307.97,3314.02,3307.61,3311.84,315.731367
1737072300000,3311.83,3315.1,3311.0,3312.38,296.002446
1737072600000,3312.04,3314.7,3309.0,3310.58,270.557303
1737072900000,3310.58,3317.68,3309.73,3314.4,258.916641
1737073200000,3314.4,3316.48,3311.6,3314.52,214.468821
1737073500000,3314.51,3314.52,3307.7,3314.51,323.942277
1737073800000,3314.1,3317.1,3311.83,3315.09,173.498151
1737074100000,3314.99,3315.19,3309.5,3311.2,1073.136494
1737074400000,3311.97,3318.16,3311.7,3314.84,320.137277
1737074700000,3314.84,3314.84,3307.51,3309.0,103.959694
1737075000000,3308.88,3313.89,3308.87,3313.89,100.773168
1737075300000,3313.99,3315.66,3312.23,3313.61,112.582305
1737075600000,3313.62,3319.98,3313.61,3316.53,315.294264
1737075900000,3316.53,3326.78,3315.33,3320.36,922.689365
1737076200000,3320.2,3323.29,3319.11,3321.84,124.563425
1737076500000,3322.11,3327.76,3321.6,3324.56,363.737142
1737076800000,3324.44,3330.99,3323.24,3326.68,459.497852
1737077100000,3326.9,3341.2,3326.87,3340.72,716.100882
1737077400000,3340.93,3360.39,3339.9,3358.97,1774.906648
1737077700000,3358.97,3375.95,3358.49,3372.4,2623.721987
1737078000000,3372.4,3383.87,3372.4,3377.43,3645.633757
1737078300000,3377.46,3383.8,3367.34,3369.3,2224.241662
1737078600000,3369.39,3377.02,3366.86,3371.9,912.792472
1737078900000,3371.97,3390.03,3371.97,3385.41,1332.002381
1737079200000,3385.49,3388.83,3381.12,3384.72,610.965352
1737079500000,3384.71,3389.95,3384.15,3385.94,462.703406
1737079800000,3385.39,3387.03,3379.09,3384.88,935.617029
1737080100000,3384.85,3396.99,3381.41,3396.31,2101.379986
1737080400000,3396.31,3396.91,3387.11,3392.84,966.496842
1737080700000,3392.82,3394.61,3389.63,3390.3,331.236829
1737081000000,3390.04,3391.5,3381.99,3384.26,494.500684
1737081300000,3384.16,3384.16,3371.97,3378.0,519.151751
1737081600000,3378.5,3379.9,3373.13,3375.09,817.579885
1737081900000,3375.02,3375.12,3356.85,3359.01,1275.92082
1737082200000,3359.0,3370.0,3354.08,3368.21,834.85938
1737082500000,3368.06,3374.17,3365.85,3373.2,341.245048
1737082800000,3373.29,3377.6,3370.67,3371.74,482.907918
1737083100000,3371.74,3375.54,3369.77,3374.26,372.385936
1737083400000,3373.86,3374.7,3367.11,3369.04,303.268753
1737083700000,3369.04,3372.86,3366.66,3370.16,346.430189
1737084000000,3370.17,3371.88,3366.71,3367.19,153.026909
1737084300000,3367.19,3368.0,3363.0,3364.95,357.721334
1737084600000,3365.18,3369.86,3365.18,3367.7,308.316894
1737084900000,3367.75,3374.19,3367.75,3370.8,301.038744
1737085200000,3370.8,3371.18,3368.0,3369.42,130.223066
1737085500000,3369.31,3372.3,3363.07,3366.57,678.540983
1737085800000,3366.56,3366.56,3361.37,3362.48,521.208858
1737086100000,3362.38,3363.67,3358.2,3360.82,368.060155
1737086400000,3360.83,3365.32,3359.91,3363.19,248.947875
1737086700000,3363.19,3363.55,3355.17,3355.17,115.96041
1737087000000,3355.18,3355.18,3348.6,3349.06,857.058997
1737087300000,3349.06,3352.45,3347.95,3351.48,138.065783
1737087600000,3351.22,3357.91,3351.22,3354.99,300.194599
1737087900000,3354.99,3357.33,3350.79,3357.33,283.348249
1737088200000,3357.52,3359.6,3355.03,3357.71,225.308444
1737088500000,3357.71,3363.16,3356.64,3362.83,183.141952
1737088800000,3362.83,3365.99,3361.9,3365.06,643.65562
1737089100000,3365.06,3367.77,3363.79,3367.77,241.417783
1737089400000,3367.77,3372.69,3367.68,3370.17,267.369715
1737089700000,3370.16,3371.26,3368.31,3370.9,122.026419
1737090000000,3370.89,3371.3,3366.29,3366.29,216.548271
1737090300000,3366.29,3374.0,3366.0,3371.72,220.477915
1737090600000,3371.93,3375.75,3371.36,3371.92,292.589233
1737090900000,3372.47,3375.81,3368.52,3369.79,277.430908
1737091200000,3369.94,3372.49,3367.42,3367.42,369.744112
1737091500000,3367.43,3369.92,3364.99,3366.4,134.397528
1737091800000,3366.39,3368.65,3363.57,3367.4,213.13551
1737092100000,3366.89,3367.59,3360.82,3364.81,252.329205
1737092400000,3364.53,3364.77,3359.04,3361.47,237.914703
1737092700000,3361.47,3364.52,3359.86,3364.51,181.702797
1737093000000,3364.88,3367.57,3364.6,3366.99,78.815715
1737093300000,3367.27,3369.2,3366.16,3366.61,155.158708
1737093600000,3366.6,3369.73,3364.8,3366.8,168.041853
1737093900000,3366.8,3371.33,3364.81,3371.32,218.889428
1737094200000,3371.32,3375.69,3370.98,3373.91,109.511465
1737094500000,3373.9,3375.59,3372.5,3372.88,140.162458
1737094800000,3372.83,3375.4,3370.16,3373.05,196.015034
1737095100000,3373.05,3373.05,3370.5,3371.64,211.011043
1737095400000,3371.79,3372.49,3369.3,3370.17,116.71289
1737095700000,3370.17,3373.25,3370.0,3371.8,77.760474
1737096000000,3372.12,3375.74,3371.29,3374.22,112.927132
1737096300000,3374.22,3374.25,3365.01,3367.56,361.675567
1737096600000,3367.57,3368.79,3365.91,3368.79,125.485459
1737096900000,3368.79,3369.99,3365.49,3367.7,110.870871
1737097200000,3367.69,3368.98,3363.01,3363.99,270.634119
1737097500000,3364.0,3367.5,3363.16,3367.5,152.749846
1737097800000,3367.5,3371.63,3365.87,3370.62,207.960921
1737098100000,3371.03,3372.89,3370.3,3371.46,256.713681
1737098400000,3371.47,3372.69,3371.16,3371.55,155.003737
1737098700000,3371.56,3372.08,3366.66,3368.62,180.55396
1737099000000,3368.8,3372.0,3367.83,3367.83,231.24523
1737099300000,3367.84,3372.0,3365.16,3371.33,231.313447
1737099600000,3371.34,3388.8,3371.1,3380.59,1128.472857
1737099900000,3380.6,3382.69,3379.42,3379.6,474.158022
1737100200000,3379.67,3380.65,3372.49,3372.49,467.264965
1737100500000,3372.5,3374.77,3369.86,3373.42,403.625946
1737100800000,3373.01,3378.95,3372.49,3373.66,491.748965
1737101100000,3373.66,3381.0,3373.55,3377.91,509.065756
1737101400000,3377.92,3381.2,3377.37,3379.48,454.671173
1737101700000,3379.48,3385.92,3377.0,3384.31,365.892842
1737102000000,3384.11,3384.11,3373.56,3374.63,1163.615473
1737102300000,3374.63,3380.0,3373.91,3380.0,1033.756529
1737102600000,3379.99,3397.1,3379.9,3397.08,2575.648316
1737102900000,3397.08,3401.99,3391.44,3392.6,1237.315878
1737103200000,3392.83,3395.01,3385.37,3393.89,1028.425145
1737103500000,3393.78,3393.94,3385.51,3390.07,825.087277
1737103800000,3390.08,3407.65,3389.61,3404.49,909.929408
1737104100000,3404.59,3413.97,3404.42,3407.17,884.873933
1737104400000,3407.01,3410.49,3400.63,3404.35,1184.791782
1737104700000,3404.36,3412.49,3401.32,3411.96,1016.252004
1737105000000,3411.95,3415.0,3405.0,3412.29,940.796891
1737105300000,3412.17,3412.69,3406.34,3406.51,604.174598
1737105600000,3406.51,3407.79,3400.75,3401.89,681.856947
1737105900000,3401.71,3410.34,3401.18,3408.83,828.128877
1737106200000,3408.83,3412.91,3401.99,3404.28,841.442037
1737106500000,3404.14,3407.29,3403.8,3405.5,178.907315
1737106800000,3405.5,3406.29,3402.2,3402.37,519.128019
1737107100000,3402.4,3407.11,3401.66,3406.79,396.258203
1737107400000,3407.11,3408.94,3404.61,3407.58,152.990999
1737107700000,3407.66,3408.0,3403.1,3403.53,120.383017
1737108000000,3403.51,3406.68,3402.3,3404.89,200.791583
1737108300000,3404.9,3413.24,3404.35,3413.24,318.917315
1737108600000,3413.33,3439.61,3413.33,3435.5,2408.74978
1737108900000,3435.49,3438.49,3426.66,3430.5,1200.199037
1737109200000,3430.51,3433.09,3417.99,3419.0,860.826404
1737109500000,3418.71,3423.92,3418.5,3421.28,292.586048
1737109800000,3421.29,3424.99,3416.3,3424.76,512.689992
1737110100000,3424.99,3425.52,3419.51,3420.16,190.589128
1737110400000,3420.15,3426.43,3419.0,3419.5,304.384847
1737110700000,3419.91,3424.5,3417.18,3423.72,184.138459
1737111000000,3423.61,3426.65,3423.04,3426.64,227.813407
1737111300000,3426.64,3427.6,3424.41,3427.59,196.233395
1737111600000,3427.71,3428.49,3421.83,3421.84,233.26846
1737111900000,3421.83,3426.73,3419.16,3419.9,248.3602
1737112200000,3420.06,3421.49,3416.83,3418.91,129.583545
1737112500000,3419.0,3421.39,3417.99,3421.3,281.930613
1737112800000,3421.41,3430.53,3421.41,3429.8,476.468749
1737113100000,3429.8,3430.21,3424.21,3425.11,141.88788
1737113400000,3425.2,3430.71,3424.31,3429.0,530.366543
1737113700000,3428.9,3430.78,3426.37,3426.99,90.373093
1737114000000,3426.99,3428.13,3425.1,3427.69,86.154831
1737114300000,3427.7,3428.1,3424.34,3427.98,230.368516
1737114600000,3427.98,3427.99,3422.7,3423.62,77.578535
1737114900000,3423.12,3425.65,3419.69,3423.27,288.897416
1737115200000,3423.21,3424.99,3418.66,3421.61,357.200691
1737115500000,3421.61,3423.82,3418.31,3422.3,223.819285
1737115800000,3422.4,3426.16,3421.7,3423.09,236.746661
1737116100000,3423.11,3424.98,3419.53,3424.59,217.573605
1737116400000,3424.49,3424.99,3420.79,3422.37,428.804623
1737116700000,3422.38,3422.66,3409.01,3411.17,1136.688883
1737117000000,3411.18,3412.6,3403.99,3405.02,340.12532
1737117300000,3405.67,3406.95,3400.8,3402.02,789.681585
1737117600000,3402.02,3413.43,3401.66,3412.41,802.180496
1737117900000,3412.39,3418.92,3411.11,3415.58,388.457981
1737118200000,3415.51,3415.51,3408.0,3408.26,520.82059
1737118500000,3408.25,3410.55,3405.16,3408.09,167.416202
1737118800000,3408.16,3415.98,3408.16,3415.79,359.522185
1737119100000,3415.79,3418.81,3414.8,3415.51,318.754968
1737119400000,3415.38,3417.32,3412.09,3415.65,361.215619
1737119700000,3415.86,3418.83,3411.01,3411.01,307.949485
1737120000000,3411.0,3417.33,3410.06,3415.3,234.738286
1737120300000,3415.3,3423.83,3415.1,3418.55,181.86503
1737120600000,3418.55,3421.98,3416.52,3417.2,226.736015
1737120900000,3417.39,3421.49,3395.24,3398.09,1079.562299
1737121200000,3397.5,3414.84,3397.5,3411.7,605.012057
1737121500000,3411.66,3415.99,3402.83,3403.81,509.798041
1737121800000,3403.92,3405.59,3401.02,3404.33,344.541634
1737122100000,3403.53,3404.97,3400.6,3402.0,297.253592
1737122400000,3402.83,3411.0,3401.81,3409.0,236.471092
1737122700000,3408.67,3410.02,3404.31,3406.59,305.917611
1737123000000,3406.31,3415.65,3406.0,3410.55,181.136034
1737123300000,3410.42,3421.49,3409.86,3421.4,531.414514
1737123600000,3421.3,3422.66,3416.54,3420.67,181.503857
1737123900000,3420.68,3428.26,3417.33,3424.6,458.531956
1737124200000,3424.55,3433.39,3406.15,3423.12,2134.915588
1737124500000,3423.15,3431.62,3410.8,3412.69,1436.620644
1737124800000,3413.0,3416.66,3402.29,3406.64,1629.626191
1737125100000,3406.55,3419.99,3404.1,3410.98,1361.612965
1737125400000,3410.88,3428.49,3407.04,3424.87,1146.157603
1737125700000,3424.99,3433.16,3422.5,3428.98,589.144048
1737126000000,3428.9,3435.47,3425.5,3433.68,914.922295
1737126300000,3433.69,3448.56,3433.69,3447.87,1368.57094
1737126600000,3447.41,3449.24,3438.65,3448.9,1419.02555
1737126900000,3448.9,3450.66,3439.0,3443.74,1106.441021
1737127200000,3443.75,3444.99,3419.69,3425.76,1456.405584
1737127500000,3425.75,3429.07,3404.22,3417.41,1803.540055
1737127800000,3417.41,3421.63,3409.52,3414.41,1234.451323
1737128100000,3414.16,3427.1,3412.41,3424.8,659.792429
1737128400000,3424.89,3426.65,3418.87,3420.07,578.945808
1737128700000,3420.2,3422.17,3408.86,3416.49,603.305369
1737129000000,3416.49,3418.34,3412.31,3417.7,219.397421
1737129300000,3417.79,3422.38,3415.77,3421.74,397.855405
1737129600000,3422.09,3424.61,3417.94,3422.7,327.85796
1737129900000,3422.99,3423.7,3412.06,3414.28,402.748238
1737130200000,3414.49,3431.57,3413.45,3431.57,1112.814797
1737130500000,3431.63,3449.0,3429.7,3442.48,1272.17686
1737130800000,3442.41,3447.98,3437.88,3443.63,608.85796
1737131100000,3443.43,3446.81,3439.61,3440.93,303.521783
1737131400000,3440.91,3443.66,3436.66,3437.69,339.74093
1737131700000,3437.46,3446.41,3437.21,3445.87,311.023899
1737132000000,3445.89,3446.39,3440.16,3442.09,261.322199
1737132300000,3442.09,3444.09,3433.08,3437.84,568.666318
1737132600000,3437.83,3443.24,3435.33,3439.31,299.615403
1737132900000,3439.31,3442.49,3435.62,3437.92,178.99428
1737133200000,3437.91,3438.0,3429.8,3434.3,451.991881
1737133500000,3434.33,3435.49,3426.8,3431.79,500.428019
1737133800000,3431.7,3435.42,3428.81,3430.33,246.062556
1737134100000,3430.33,3431.23,3425.0,3426.61,977.76401
1737134400000,3426.6,3429.69,3423.83,3428.69,323.905033
1737134700000,3428.8,3443.46,3428.8,3438.71,494.941678
1737135000000,3438.71,3440.0,3422.8,3423.29,556.410148
1737135300000,3423.29,3423.89,3407.65,3416.5,829.106445
1737135600000,3416.34,3417.99,3411.43,3414.7,302.133952
1737135900000,3414.87,3422.54,3412.69,3418.38,326.09862
1737136200000,3419.04,3420.32,3410.01,3415.43,272.896675
1737136500000,3415.41,3415.41,3409.61,3414.59,192.545707
1737136800000,3414.63,3418.2,3411.7,3417.99,167.539257
1737137100000,3417.91,3419.61,3412.17,3415.1,146.772602
1737137400000,3415.1,3418.19,3410.66,3417.49,142.382099
1737137700000,3417.89,3424.11,3415.21,3422.81,167.667774
1737138000000,3422.71,3430.12,3422.66,3425.89,211.796276
1737138300000,3426.1,3428.28,3421.49,3421.49,161.62549
1737138600000,3421.49,3421.99,3416.04,3420.4,237.197924
1737138900000,3420.34,3426.33,3418.03,3420.81,412.989443
1737139200000,3420.81,3422.25,3416.84,3419.05,331.842613
1737139500000,3419.21,3422.6,3417.5,3418.72,479.807057
1737139800000,3418.88,3420.85,3415.39,3416.3,371.963216
1737140100000,3416.2,3416.2,3410.34,3411.51,145.475857
1737140400000,3411.5,3418.69,3410.49,3415.37,335.702803
1737140700000,3415.62,3416.82,3411.42,3415.21,274.147923
1737141000000,3415.6,3428.32,3415.31,3428.32,404.73582
1737141300000,3428.41,3439.38,3426.2,3437.7,455.318781
1737141600000,3437.87,3444.34,3434.98,3439.1,697.565597
1737141900000,3439.1,3441.33,3429.42,3430.83,520.033107
1737142200000,3430.83,3431.38,3418.51,3419.1,749.77607
1737142500000,3419.17,3426.71,3417.39,3423.0,347.270693
1737142800000,3422.99,3428.49,3422.93,3426.38,412.150041
1737143100000,3426.38,3429.86,3423.38,3428.85,319.986086
1737143400000,3428.71,3431.98,3427.38,3430.49,146.035373
1737143700000,3430.5,3434.32,3430.5,3432.36,119.608636
1737144000000,3432.7,3435.49,3425.49,3431.2,418.005679
1737144300000,3431.2,3437.29,3427.71,3437.29,292.200694
1737144600000,3437.24,3455.06,3437.24,3444.57,1648.192046
1737144900000,3445.11,3468.21,3443.0,3466.1,1723.145143
1737145200000,3466.17,3475.0,3461.54,3467.0,1288.638008
1737145500000,3466.99,3494.79,3465.83,3491.53,2632.459775
1737145800000,3491.49,3510.5,3491.0,3505.6,4203.311245
1737146100000,3505.6,3512.49,3496.88,3507.72,1977.23054
1737146400000,3507.26,3515.91,3503.18,3511.91,1422.763282
1737146700000,3512.1,3523.32,3510.9,3521.71,1334.936067
1737147000000,3521.79,3525.9,3518.33,3518.66,1075.910981
1737147300000,3518.5,3518.5,3501.42,3515.33,1393.910845
1737147600000,3515.01,3525.94,3512.62,3517.73,756.602106
1737147900000,3517.86,3523.34,3502.94,3503.61,1049.837566
1737148200000,3503.2,3510.5,3503.2,3510.0,361.40791
1737148500000,3509.8,3514.73,3504.41,3505.78,508.104704
1737148800000,3505.79,3511.24,3504.4,3509.2,552.199803
1737149100000,3509.2,3510.59,3497.6,3499.05,754.763271
1737149400000,3499.06,3501.69,3494.05,3494.05,370.450621
1737149700000,3494.0,3495.75,3473.99,3478.51,1364.363149
1737150000000,3478.51,3484.49,3473.53,3480.9,608.959295
1737150300000,3480.97,3482.96,3473.52,3474.31,382.227061
1737150600000,3474.01,3475.96,3467.15,3471.04,626.07231
1737150900000,3471.04,3474.49,3470.78,3473.98,112.979691
1737151200000,3473.99,3487.86,3472.43,3486.48,519.912756
1737151500000,3486.3,3486.3,3477.99,3481.59,393.324965
1737151800000,3481.86,3484.49,3479.4,3480.09,224.300738
1737152100000,3479.6,3484.49,3479.5,3483.97,217.273801
1737152400000,3483.97,3483.97,3474.53,3475.53,257.839951
1737152700000,3475.88,3480.79,3475.8,3478.9,80.247963
1737153000000,3478.89,3484.12,3476.33,3484.12,99.110065
1737153300000,3484.23,3485.54,3478.87,3480.63,486.640448
1737153600000,3480.63,3481.97,3475.0,3475.16,189.8054
1737153900000,3475.16,3476.27,3468.1,3471.09,473.967525
1737154200000,3470.99,3477.0,3469.35,3474.14,128.620299
1737154500000,3474.17,3477.31,3470.0,3470.5,108.228217
1737154800000,3470.49,3471.6,3463.23,3468.9,558.143903
1737155100000,3468.99,3472.83,3465.45,3472.78,153.523209
1737155400000,3472.82,3477.92,3470.55,3475.4,198.57961
1737155700000,3475.4,3476.1,3471.06,3472.2,195.401453
1737156000000,3472.6,3481.8,3472.14,3481.0,224.24942
1737156300000,3481.28,3485.54,3481.0,3483.64,663.664484
1737156600000,3483.89,3483.89,3473.99,3474.34,393.179346
1737156900000,3474.21,3480.99,3474.21,3478.69,117.554058
1737157200000,3478.4,3480.99,3477.5,3478.66,46.201248
1737157500000,3478.67,3480.92,3477.81,3478.39,112.251718
1737157800000,3478.39,3479.82,3473.99,3473.99,398.87279
1737158100000,3473.99,3477.0,3472.24,3473.77,131.297541
1737158400000,3473.9,3478.49,3471.9,3475.81,387.060999
1737158700000,3475.81,3477.85,3472.36,3477.85,433.74885
1737159000000,3477.86,3479.69,3474.45,3475.37,484.066146
1737159300000,3475.37,3476.32,3471.1,3471.11,112.104488
1737159600000,3471.12,3475.72,3468.97,3474.5,219.284384
1737159900000,3474.41,3477.28,3471.1,3475.97,178.514436
1737160200000,3475.42,3480.98,3474.31,3478.78,125.863577
1737160500000,3478.89,3485.32,3478.7,3483.26,188.794781
1737160800000,3483.27,3486.07,3481.11,3485.33,204.539535
1737161100000,3485.45,3486.22,3482.31,3483.1,104.889305
1737161400000,3483.45,3490.33,3482.45,3488.91,272.604679
1737161700000,3488.92,3494.72,3486.11,3488.4,389.6515
1737162000000,3488.11,3488.11,3476.33,3477.51,604.963406
1737162300000,3477.53,3479.93,3472.83,3473.75,269.672208
1737162600000,3473.75,3482.7,3473.0,3476.8,575.549433
1737162900000,3477.03,3477.03,3469.54,3472.67,469.425078
1737163200000,3472.42,3473.79,3467.5,3467.59,291.789624
1737163500000,3467.6,3473.86,3467.51,3470.81,240.749741
1737163800000,3470.81,3470.9,3462.33,3462.7,452.322352
1737164100000,3462.66,3463.49,3455.66,3459.0,829.171635
1737164400000,3459.0,3465.4,3458.34,3461.99,255.214664
1737164700000,3461.99,3463.34,3458.0,3463.17,214.092514
1737165000000,3463.23,3467.46,3461.6,3466.69,180.985267
1737165300000,3466.19,3467.99,3465.53,3466.58,82.461315
1737165600000,3466.4,3470.99,3466.4,3469.09,114.313088
1737165900000,3469.09,3470.19,3462.94,3464.77,167.194972
1737166200000,3464.77,3470.44,3463.49,3470.39,106.264477
1737166500000,3470.44,3472.9,3469.63,3470.79,144.641034
1737166800000,3470.81,3473.42,3469.48,3472.39,140.979937
1737167100000,3472.39,3475.0,3469.0,3470.04,63.38357
1737167400000,3470.08,3470.08,3464.0,3465.2,115.520806
1737167700000,3465.2,3467.5,3460.41,3460.85,187.900246
1737168000000,3461.1,3462.59,3457.8,3461.36,352.802599
1737168300000,3461.49,3463.0,3458.41,3460.11,289.406854
1737168600000,3460.2,3465.1,3455.0,3455.01,663.114193
1737168900000,3455.0,3455.69,3448.21,3451.5,866.972504
1737169200000,3451.5,3456.47,3449.51,3454.72,548.785913
1737169500000,3454.85,3456.25,3449.0,3453.59,509.395022
1737169800000,3453.59,3453.7,3444.83,3446.97,334.116544
1737170100000,3446.8,3448.71,3438.86,3439.41,428.227309
1737170400000,3439.2,3439.6,3431.37,3435.9,653.578802
1737170700000,3435.78,3436.61,3416.96,3427.4,1925.033761
1737171000000,3427.41,3428.69,3421.49,3422.97,659.666076
1737171300000,3422.98,3423.39,3405.83,3408.6,1027.499009
1737171600000,3408.5,3408.5,3368.68,3382.78,3207.874651
1737171900000,3382.82,3395.82,3378.49,3392.51,1191.705688
1737172200000,3392.03,3392.63,3371.64,3384.66,1818.838644
1737172500000,3384.49,3390.16,3378.34,3384.16,540.359472
1737172800000,3384.16,3394.65,3380.92,3391.7,530.636562
1737173100000,3391.7,3395.51,3387.05,3387.36,504.182546
1737173400000,3387.37,3388.0,3380.03,3380.5,1295.868745
1737173700000,3380.32,3380.76,3352.66,3359.2,2360.532546
1737174000000,3359.39,3373.33,3354.1,3364.0,973.65192
1737174300000,3363.99,3364.98,3350.89,3362.8,853.04395
1737174600000,3363.01,3377.05,3358.19,3373.19,717.449322
1737174900000,3372.91,3377.82,3370.0,3375.9,662.780604
1737175200000,3375.9,3377.95,3373.0,3373.01,1859.39696
1737175500000,3373.01,3373.29,3356.26,3359.17,689.763781
1737175800000,3359.16,3365.42,3352.78,3362.23,819.851704
1737176100000,3362.06,3368.8,3360.91,3365.2,373.320471
1737176400000,3365.21,3371.07,3358.2,3366.84,766.819593
1737176700000,3366.7,3369.34,3356.0,3356.01,396.314417
1737177000000,3355.99,3356.08,3331.13,3338.39,2915.874085
1737177300000,3338.21,3352.63,3328.61,3347.86,1257.897747
1737177600000,3348.1,3353.46,3348.02,3350.57,830.126399
1737177900000,3350.4,3350.7,3330.51,3335.17,1144.05535
1737178200000,3335.16,3335.17,3318.83,3330.91,2338.938122
1737178500000,3330.49,3330.85,3313.61,3317.42,2150.680243
1737178800000,3317.42,3326.46,3308.85,3320.01,1806.534051
1737179100000,3320.1,3326.99,3315.33,3318.4,816.415561
1737179400000,3318.82,3319.0,3302.81,3304.09,1065.289193
1737179700000,3304.02,3304.02,3290.46,3294.2,3030.187655
1737180000000,3293.9,3318.44,3292.55,3311.81,1996.153254
1737180300000,3311.24,3318.29,3310.72,3318.29,627.729422
1737180600000,3318.3,3320.26,3311.01,3315.41,797.803446
1737180900000,3315.33,3328.28,3314.33,3328.14,1302.081033
1737181200000,3328.13,3329.33,3309.92,3314.67,811.778012
1737181500000,3314.76,3322.33,3313.71,3322.33,470.971674
1737181800000,3322.33,3327.79,3319.1,3323.61,485.301102
